,datetime,id_producto,id_sucursal,unidades_vendidas,precio_producto,venta_total
515,11/03/2024 21:00,181,6,4,39.78,159.12
516,28/01/2024 15:00,184,4,15,14.59,218.85
517,20/01/2024 21:00,70,5,19,10.27,195.13
518,06/02/2024 01:00,52,5,17,16.96,288.32
519,08/02/2024 21:00,155,3,18,11.46,206.28
520,09/01/2024 19:00,162,3,17,17.61,299.37
521,01/01/2024 20:00,26,6,12,44.75,537.0
522,07/02/2024 08:00,28,1,3,11.75,35.25
523,01/03/2024 10:00,142,4,18,45.45,818.1
524,02/01/2024 14:00,23,2,2,48.48,96.96
525,22/02/2024 15:00,51,5,13,41.37,537.81
526,19/02/2024 01:00,133,3,19,43.97,835.43
527,10/02/2024 18:00,99,5,5,27.65,138.25
528,05/01/2024 06:00,55,2,3,6.32,18.96
529,25/01/2024 08:00,129,1,18,43.01,774.18
530,13/03/2024 05:00,159,4,12,40.44,485.28
531,03/01/2024 17:00,23,3,5,48.48,242.4
532,22/02/2024 11:00,170,6,11,23.39,257.29
533,13/01/2024 03:00,24,3,8,48.39,387.12
534,20/01/2024 04:00,107,3,17,14.29,242.93
535,18/03/2024 16:00,134,1,3,39.38,118.14
536,03/01/2024 19:00,36,1,9,9.42,84.78
537,27/01/2024 20:00,84,1,6,43.46,260.76
538,09/01/2024 10:00,89,4,18,45.14,812.52
539,07/03/2024 06:00,186,2,8,8.87,70.96
540,10/02/2024 01:00,10,1,17,30.02,510.34
541,22/01/2024 23:00,140,2,13,39.52,513.76
542,16/01/2024 04:00,131,6,5,29.0,145.0
543,29/02/2024 12:00,132,2,17,30.97,526.49
544,18/01/2024 12:00,108,5,8,32.44,259.52
545,13/01/2024 10:00,106,4,15,45.41,681.15
546,08/03/2024 01:00,159,5,3,40.44,121.32
547,30/03/2024 16:00,162,4,5,17.61,88.05
548,22/02/2024 09:00,135,6,5,44.62,223.1
549,19/02/2024 19:00,58,5,12,24.73,296.76
550,06/03/2024 12:00,83,6,12,31.63,379.56
551,08/02/2024 03:00,164,3,2,13.29,26.58
552,09/02/2024 21:00,18,4,2,38.92,77.84
553,09/02/2024 16:00,147,5,14,25.1,351.4
554,01/03/2024 06:00,63,2,7,15.08,105.56
555,06/01/2024 03:00,35,4,10,17.52,175.2
556,02/01/2024 01:00,78,5,10,7.01,70.1
557,02/02/2024 05:00,1,4,18,12.57,226.26
558,28/03/2024 08:00,8,5,13,8.83,114.79
559,22/03/2024 05:00,167,5,13,9.44,122.72
560,14/03/2024 02:00,49,6,16,45.69,731.04
561,22/02/2024 04:00,117,3,9,48.53,436.77
562,02/03/2024 07:00,92,1,14,27.3,382.2
563,24/03/2024 02:00,90,2,2,39.4,78.8
564,11/01/2024 22:00,33,1,11,15.75,173.25
565,28/01/2024 16:00,60,1,13,40.88,531.44
566,07/03/2024 10:00,53,4,18,40.96,737.28
567,20/01/2024 00:00,67,2,9,8.2,73.8
568,13/01/2024 19:00,183,3,10,49.72,497.2
569,26/02/2024 07:00,108,3,9,32.44,291.96
570,22/03/2024 13:00,68,1,3,15.56,46.68
571,16/03/2024 16:00,114,4,12,10.17,122.04
572,09/03/2024 06:00,122,5,17,14.02,238.34
573,26/02/2024 07:00,63,5,10,15.08,150.8
574,10/01/2024 18:00,52,6,1,16.96,16.96
575,16/02/2024 08:00,100,5,3,39.91,119.73
576,26/02/2024 06:00,26,2,4,44.75,179.0
577,05/01/2024 12:00,156,3,8,20.16,161.28
578,08/03/2024 23:00,130,4,18,6.49,116.82
579,09/02/2024 06:00,199,6,16,27.61,441.76
580,03/02/2024 00:00,81,1,10,30.14,301.4
581,14/02/2024 21:00,179,2,8,13.33,106.64
582,21/03/2024 13:00,193,5,11,22.67,249.37
583,30/01/2024 01:00,190,4,5,19.54,97.7
584,07/02/2024 20:00,59,1,13,29.11,378.43
585,27/01/2024 00:00,76,4,10,20.63,206.3
586,18/01/2024 15:00,96,6,17,41.18,700.06
587,13/03/2024 18:00,102,4,19,5.44,103.36
588,18/03/2024 15:00,159,6,3,40.44,121.32
589,28/01/2024 01:00,176,3,1,38.18,38.18
590,24/03/2024 08:00,60,5,16,40.88,654.08
591,03/02/2024 12:00,39,6,5,11.03,55.15
592,20/03/2024 12:00,71,4,16,45.9,734.4
593,16/01/2024 18:00,132,6,2,30.97,61.94
594,27/03/2024 15:00,102,6,15,5.44,81.6
595,28/03/2024 07:00,73,6,15,41.28,619.2
596,10/03/2024 16:00,13,3,13,48.12,625.56
597,05/03/2024 18:00,176,1,16,38.18,610.88
598,29/02/2024 00:00,135,3,12,44.62,535.44
599,02/03/2024 08:00,95,5,9,15.39,138.51
600,05/01/2024 12:00,14,5,5,39.8,199.0
601,08/02/2024 03:00,74,4,3,12.92,38.76
602,12/01/2024 21:00,198,4,1,38.55,38.55
603,16/02/2024 03:00,104,1,15,43.73,655.95
604,09/01/2024 23:00,197,5,7,45.09,315.63
605,21/03/2024 23:00,43,1,8,34.11,272.88
606,21/01/2024 15:00,172,2,12,24.98,299.76
607,19/02/2024 02:00,82,6,9,24.33,218.97
608,25/02/2024 16:00,129,6,8,43.01,344.08
609,10/02/2024 12:00,13,2,12,48.12,577.44
610,05/02/2024 03:00,11,6,16,38.17,610.72
611,24/02/2024 15:00,43,1,7,34.11,238.77
612,08/03/2024 20:00,87,5,9,33.11,297.99
613,11/03/2024 03:00,25,6,19,7.56,143.64
614,23/03/2024 17:00,123,2,12,18.99,227.88
615,22/01/2024 12:00,135,6,5,44.62,223.1
616,03/02/2024 18:00,166,3,14,13.19,184.66
617,21/03/2024 11:00,46,1,12,12.43,149.16
618,22/02/2024 13:00,82,2,5,24.33,121.65
619,16/02/2024 13:00,65,3,6,43.76,262.56
620,30/03/2024 19:00,106,2,14,45.41,635.74
621,05/01/2024 23:00,195,3,12,12.33,147.96
622,16/02/2024 08:00,79,6,15,18.57,278.55
623,27/02/2024 17:00,131,2,1,29.0,29.0
624,18/02/2024 10:00,98,5,3,42.93,128.79
625,30/03/2024 20:00,84,2,14,43.46,608.44
626,02/01/2024 06:00,77,4,7,29.35,205.45
627,23/03/2024 11:00,87,3,6,33.11,198.66
628,06/01/2024 10:00,116,4,7,45.0,315.0
629,04/02/2024 16:00,185,3,17,48.59,826.03
630,29/01/2024 21:00,72,5,10,41.41,414.1
631,11/03/2024 16:00,87,1,15,33.11,496.65
632,29/03/2024 17:00,173,6,19,31.1,590.9
633,03/02/2024 09:00,132,1,13,30.97,402.61
634,09/01/2024 02:00,5,5,3,11.16,33.48
635,02/02/2024 05:00,126,1,9,26.75,240.75
636,15/01/2024 08:00,191,5,7,37.99,265.93
637,10/03/2024 15:00,117,2,5,48.53,242.65
638,12/02/2024 19:00,40,3,19,49.17,934.23
639,17/03/2024 07:00,19,6,16,6.37,101.92
640,01/03/2024 23:00,85,5,10,22.39,223.9
641,22/01/2024 22:00,112,4,11,36.07,396.77
642,09/02/2024 22:00,188,2,5,48.08,240.4
643,20/03/2024 04:00,123,3,15,18.99,284.85
644,15/02/2024 14:00,127,1,13,17.76,230.88
645,18/02/2024 06:00,161,3,16,39.7,635.2
646,06/01/2024 12:00,146,5,14,40.18,562.52
647,11/03/2024 14:00,157,2,19,25.77,489.63
648,02/02/2024 04:00,21,4,2,25.27,50.54
649,01/02/2024 04:00,38,2,5,24.56,122.8
650,04/02/2024 14:00,6,1,8,18.54,148.32
651,27/02/2024 05:00,41,5,4,31.03,124.12
652,08/02/2024 20:00,34,3,1,46.93,46.93
653,04/01/2024 12:00,193,1,18,22.67,408.06
654,06/02/2024 17:00,14,2,6,39.8,238.8
655,21/01/2024 05:00,73,1,2,41.28,82.56
656,15/02/2024 13:00,69,3,13,13.84,179.92
657,05/03/2024 09:00,140,5,14,39.52,553.28
658,06/02/2024 09:00,179,3,1,13.33,13.33
659,14/02/2024 08:00,111,6,14,9.66,135.24
660,05/03/2024 21:00,108,5,4,32.44,129.76
661,17/01/2024 09:00,102,2,15,5.44,81.6
662,17/03/2024 13:00,148,6,14,19.7,275.8
663,21/03/2024 00:00,151,1,16,47.0,752.0
664,16/02/2024 03:00,143,1,10,24.46,244.6
665,19/01/2024 21:00,131,6,11,29.0,319.0
666,12/03/2024 22:00,113,1,3,35.38,106.14
667,19/02/2024 02:00,70,2,13,10.27,133.51
668,11/02/2024 02:00,109,2,3,15.15,45.45
669,12/01/2024 23:00,1,2,12,12.57,150.84
670,04/03/2024 19:00,73,6,5,41.28,206.4
671,15/01/2024 09:00,90,1,13,39.4,512.2
672,26/02/2024 13:00,58,3,7,24.73,173.11
673,04/01/2024 08:00,31,3,5,36.99,184.95
674,14/02/2024 07:00,68,6,12,15.56,186.72
675,16/02/2024 21:00,47,4,6,12.5,75.0
676,06/03/2024 17:00,159,6,3,40.44,121.32
677,04/03/2024 23:00,134,1,16,39.38,630.08
678,10/03/2024 16:00,167,6,1,9.44,9.44
679,19/02/2024 06:00,81,1,4,30.14,120.56
680,09/03/2024 16:00,120,2,18,38.52,693.36
681,06/01/2024 19:00,9,5,17,22.66,385.22
682,22/03/2024 21:00,90,5,2,39.4,78.8
683,12/01/2024 00:00,110,2,14,23.76,332.64
684,04/01/2024 02:00,130,6,14,6.49,90.86
685,12/02/2024 01:00,148,3,18,19.7,354.6
686,18/02/2024 05:00,170,3,10,23.39,233.9
687,07/02/2024 18:00,94,6,9,39.41,354.69
688,14/03/2024 22:00,176,3,17,38.18,649.06
689,29/02/2024 21:00,102,3,18,5.44,97.92
690,19/03/2024 18:00,42,6,16,38.36,613.76
691,25/01/2024 03:00,11,2,6,38.17,229.02
692,24/01/2024 22:00,122,3,4,14.02,56.08
693,19/01/2024 20:00,71,5,17,45.9,780.3
694,04/02/2024 16:00,200,3,12,43.58,522.96
695,27/01/2024 05:00,12,2,1,24.54,24.54
696,09/01/2024 03:00,150,5,6,27.78,166.68
697,09/03/2024 19:00,117,4,2,48.53,97.06
698,20/03/2024 00:00,30,3,10,16.07,160.7
699,18/02/2024 17:00,198,2,6,38.55,231.3
700,18/02/2024 06:00,11,4,19,38.17,725.23
701,09/02/2024 20:00,94,4,2,39.41,78.82
702,16/01/2024 00:00,5,2,17,11.16,189.72
703,21/01/2024 18:00,97,5,7,21.63,151.41
704,22/02/2024 05:00,74,4,19,12.92,245.48
705,26/02/2024 04:00,48,2,8,19.86,158.88
706,24/01/2024 21:00,135,5,19,44.62,847.78
707,02/02/2024 21:00,181,1,19,39.78,755.82
708,15/01/2024 08:00,186,6,2,8.87,17.74
709,07/02/2024 09:00,86,1,18,8.37,150.66
710,30/03/2024 23:00,130,3,4,6.49,25.96
711,05/01/2024 00:00,119,1,13,47.16,613.08
712,02/02/2024 12:00,119,1,6,47.16,282.96
713,10/01/2024 13:00,105,4,9,40.5,364.5
714,27/03/2024 03:00,106,1,9,45.41,408.69
715,25/03/2024 05:00,188,6,8,48.08,384.64
716,03/02/2024 03:00,36,2,15,9.42,141.3
717,18/03/2024 08:00,14,2,14,39.8,557.2
718,17/02/2024 17:00,128,4,15,48.33,724.95
719,08/01/2024 10:00,80,2,15,28.01,420.15
720,06/01/2024 18:00,169,6,9,43.58,392.22
721,24/01/2024 14:00,187,1,9,7.18,64.62
722,16/02/2024 03:00,184,2,4,14.59,58.36
723,15/01/2024 13:00,144,6,1,27.61,27.61
724,24/03/2024 13:00,21,5,3,25.27,75.81
725,03/01/2024 22:00,199,3,12,27.61,331.32
726,05/02/2024 20:00,168,6,11,26.7,293.7
727,01/03/2024 04:00,81,5,18,30.14,542.52
728,08/01/2024 08:00,29,4,12,7.51,90.12
729,28/02/2024 16:00,10,4,1,30.02,30.02
730,09/02/2024 09:00,159,6,9,40.44,363.96
731,04/02/2024 06:00,61,5,16,49.3,788.8
732,18/02/2024 08:00,72,3,3,41.41,124.23
733,17/01/2024 02:00,39,4,3,11.03,33.09
734,09/02/2024 09:00,169,4,9,43.58,392.22
735,17/03/2024 04:00,188,6,4,48.08,192.32
736,04/02/2024 08:00,162,4,9,17.61,158.49
737,19/01/2024 15:00,67,2,12,8.2,98.4
738,26/03/2024 16:00,104,6,6,43.73,262.38
739,15/01/2024 02:00,113,4,3,35.38,106.14
740,08/01/2024 14:00,177,2,7,44.6,312.2
741,09/02/2024 03:00,175,4,12,46.03,552.36
742,09/01/2024 18:00,178,1,11,5.4,59.4
743,10/03/2024 16:00,82,4,2,24.33,48.66
744,10/02/2024 08:00,54,3,12,19.97,239.64
745,22/02/2024 22:00,65,4,10,43.76,437.6
746,14/03/2024 16:00,170,2,8,23.39,187.12
747,13/02/2024 10:00,39,6,10,11.03,110.3
748,14/03/2024 07:00,1,1,12,12.57,150.84
749,17/01/2024 04:00,170,3,11,23.39,257.29
750,24/02/2024 03:00,49,2,14,45.69,639.66
751,29/01/2024 06:00,200,5,15,43.58,653.7
752,03/02/2024 07:00,73,1,9,41.28,371.52
753,06/02/2024 19:00,40,4,8,49.17,393.36
754,15/02/2024 17:00,161,3,13,39.7,516.1
755,22/02/2024 20:00,133,1,10,43.97,439.7
756,09/01/2024 02:00,135,4,10,44.62,446.2
757,18/03/2024 03:00,24,3,13,48.39,629.07
758,27/01/2024 23:00,7,1,2,44.48,88.96
759,07/01/2024 12:00,185,3,17,48.59,826.03
760,13/03/2024 22:00,199,6,2,27.61,55.22
761,11/02/2024 06:00,172,4,14,24.98,349.72
762,17/02/2024 09:00,10,2,3,30.02,90.06
763,10/03/2024 20:00,188,2,19,48.08,913.52
764,15/03/2024 17:00,81,3,13,30.14,391.82
765,24/03/2024 17:00,191,2,17,37.99,645.83
766,23/01/2024 21:00,41,3,2,31.03,62.06
767,23/03/2024 02:00,61,4,19,49.3,936.7
768,24/03/2024 04:00,100,1,10,39.91,399.1
769,17/02/2024 08:00,187,5,6,7.18,43.08
770,12/02/2024 01:00,41,4,4,31.03,124.12
771,18/02/2024 01:00,115,5,5,16.47,82.35
772,27/03/2024 18:00,118,4,10,47.75,477.5
773,12/01/2024 22:00,150,1,9,27.78,250.02
774,13/02/2024 20:00,29,6,12,7.51,90.12
775,24/03/2024 02:00,133,2,16,43.97,703.52
776,28/01/2024 03:00,131,2,17,29.0,493.0
777,17/02/2024 11:00,36,4,18,9.42,169.56
778,01/02/2024 17:00,64,4,18,35.69,642.42
779,04/02/2024 17:00,9,3,6,22.66,135.96
780,12/01/2024 10:00,53,5,18,40.96,737.28
781,29/02/2024 08:00,3,5,3,43.83,131.49
782,27/01/2024 01:00,74,1,6,12.92,77.52
783,23/01/2024 02:00,47,4,14,12.5,175.0
784,13/03/2024 02:00,152,3,11,9.87,108.57
785,09/02/2024 21:00,97,3,9,21.63,194.67
786,05/03/2024 14:00,33,3,13,15.75,204.75
787,23/02/2024 14:00,179,1,11,13.33,146.63
788,27/01/2024 08:00,81,5,19,30.14,572.66
789,03/02/2024 07:00,123,5,11,18.99,208.89
790,23/02/2024 14:00,127,6,17,17.76,301.92
791,10/03/2024 06:00,38,5,7,24.56,171.92
792,18/03/2024 19:00,46,5,2,12.43,24.86
793,17/03/2024 06:00,67,6,18,8.2,147.6
794,19/02/2024 17:00,83,1,1,31.63,31.63
795,17/02/2024 21:00,79,2,6,18.57,111.42
796,27/02/2024 18:00,127,5,1,17.76,17.76
797,12/03/2024 06:00,11,2,7,38.17,267.19
798,15/03/2024 14:00,112,3,2,36.07,72.14
799,17/01/2024 23:00,95,6,1,15.39,15.39
800,09/03/2024 23:00,130,3,17,6.49,110.33
801,06/02/2024 03:00,174,2,1,31.37,31.37
802,04/03/2024 15:00,165,6,18,26.5,477.0
803,18/02/2024 06:00,57,1,12,14.67,176.04
804,07/01/2024 10:00,184,2,7,14.59,102.13
805,13/01/2024 08:00,119,1,8,47.16,377.28
806,20/01/2024 12:00,50,4,1,48.88,48.88
807,01/03/2024 18:00,151,6,13,47.0,611.0
808,12/03/2024 08:00,43,1,12,34.11,409.32
809,17/03/2024 11:00,21,3,6,25.27,151.62
810,09/03/2024 03:00,98,5,9,42.93,386.37
811,09/02/2024 16:00,71,6,12,45.9,550.8
812,07/02/2024 05:00,81,1,14,30.14,421.96
813,26/03/2024 20:00,36,5,13,9.42,122.46
814,26/01/2024 04:00,118,1,19,47.75,907.25
815,23/02/2024 22:00,26,2,10,44.75,447.5
816,19/01/2024 14:00,157,4,14,25.77,360.78
817,14/01/2024 16:00,153,5,17,31.84,541.28
818,09/03/2024 15:00,109,6,16,15.15,242.4
819,16/02/2024 00:00,136,1,2,12.31,24.62
820,16/03/2024 22:00,198,1,16,38.55,616.8
821,26/03/2024 15:00,133,4,13,43.97,571.61
822,29/02/2024 11:00,139,4,5,23.73,118.65
823,11/01/2024 17:00,120,2,15,38.52,577.8
824,01/02/2024 15:00,80,5,15,28.01,420.15
825,22/02/2024 14:00,1,2,6,12.57,75.42
826,29/03/2024 07:00,184,2,5,14.59,72.95
827,20/02/2024 13:00,182,5,2,22.32,44.64
828,01/02/2024 06:00,121,1,17,36.19,615.23
829,29/02/2024 11:00,94,1,5,39.41,197.05
830,21/01/2024 03:00,92,1,8,27.3,218.4
831,07/01/2024 13:00,38,5,7,24.56,171.92
832,16/03/2024 02:00,12,4,10,24.54,245.4
833,08/03/2024 10:00,7,6,11,44.48,489.28
834,24/01/2024 06:00,78,5,19,7.01,133.19
835,30/03/2024 19:00,76,1,16,20.63,330.08
836,03/02/2024 16:00,143,3,3,24.46,73.38
837,31/01/2024 20:00,157,4,16,25.77,412.32
838,19/01/2024 13:00,140,4,14,39.52,553.28
839,26/03/2024 13:00,112,4,1,36.07,36.07
840,23/02/2024 20:00,188,1,4,48.08,192.32
841,11/03/2024 18:00,97,3,10,21.63,216.3
842,18/03/2024 17:00,56,3,1,42.76,42.76
843,11/01/2024 06:00,27,1,17,41.84,711.28
844,15/02/2024 20:00,194,5,12,41.41,496.92
845,04/03/2024 19:00,103,4,7,34.36,240.52
846,16/02/2024 00:00,52,5,17,16.96,288.32
847,03/02/2024 13:00,18,4,1,38.92,38.92
848,20/02/2024 11:00,182,3,2,22.32,44.64
849,28/03/2024 12:00,160,1,7,41.32,289.24
850,17/02/2024 07:00,44,6,5,26.6,133.0
851,26/01/2024 12:00,93,2,4,9.41,37.64
852,24/01/2024 03:00,200,6,12,43.58,522.96
853,14/03/2024 01:00,70,2,3,10.27,30.81
854,22/01/2024 17:00,180,6,16,48.14,770.24
855,24/03/2024 19:00,116,5,16,45.0,720.0
856,07/02/2024 22:00,166,2,12,13.19,158.28
857,04/03/2024 04:00,100,3,6,39.91,239.46
858,30/03/2024 11:00,124,3,18,13.65,245.7
859,21/03/2024 09:00,109,1,15,15.15,227.25
860,04/02/2024 04:00,2,6,15,28.76,431.4
861,11/02/2024 13:00,133,2,4,43.97,175.88
862,21/02/2024 19:00,124,4,18,13.65,245.7
863,02/01/2024 01:00,22,4,10,39.15,391.5
864,25/03/2024 11:00,71,1,5,45.9,229.5
865,15/03/2024 16:00,129,5,14,43.01,602.14
866,10/01/2024 06:00,25,3,11,7.56,83.16
867,02/01/2024 12:00,3,5,3,43.83,131.49
868,03/01/2024 08:00,38,6,19,24.56,466.64
869,01/03/2024 14:00,122,1,3,14.02,42.06
870,17/01/2024 10:00,173,1,14,31.1,435.4
871,03/02/2024 00:00,14,4,1,39.8,39.8
872,21/03/2024 02:00,66,2,6,6.35,38.1
873,28/01/2024 09:00,12,5,10,24.54,245.4
874,21/01/2024 02:00,79,3,13,18.57,241.41
875,16/03/2024 09:00,166,1,1,13.19,13.19
876,08/03/2024 07:00,121,2,17,36.19,615.23
877,29/01/2024 17:00,26,1,14,44.75,626.5
878,09/03/2024 13:00,126,3,17,26.75,454.75
879,19/01/2024 02:00,166,1,12,13.19,158.28
880,16/03/2024 16:00,15,6,11,17.16,188.76
881,27/02/2024 00:00,36,6,15,9.42,141.3
882,23/03/2024 20:00,80,1,13,28.01,364.13
883,08/02/2024 16:00,24,2,19,48.39,919.41
884,21/02/2024 14:00,82,4,9,24.33,218.97
885,14/01/2024 03:00,185,1,11,48.59,534.49
886,11/02/2024 15:00,136,3,9,12.31,110.79
887,28/03/2024 04:00,29,3,10,7.51,75.1
888,01/03/2024 08:00,139,6,17,23.73,403.41
889,12/01/2024 03:00,163,1,16,33.67,538.72
890,23/02/2024 09:00,98,5,8,42.93,343.44
891,11/01/2024 20:00,154,2,12,13.2,158.4
892,25/02/2024 15:00,93,6,8,9.41,75.28
893,16/03/2024 08:00,53,5,5,40.96,204.8
894,04/01/2024 09:00,111,2,13,9.66,125.58
895,01/02/2024 01:00,79,4,19,18.57,352.83
896,14/01/2024 07:00,56,5,8,42.76,342.08
897,25/01/2024 20:00,5,1,11,11.16,122.76
898,27/03/2024 13:00,109,3,6,15.15,90.9
899,25/02/2024 18:00,52,1,1,16.96,16.96
900,07/02/2024 00:00,106,6,14,45.41,635.74
901,15/02/2024 22:00,35,2,3,17.52,52.56
902,20/02/2024 22:00,194,2,11,41.41,455.51
903,22/02/2024 19:00,26,2,15,44.75,671.25
904,08/02/2024 14:00,39,6,14,11.03,154.42
905,06/02/2024 21:00,126,5,5,26.75,133.75
906,20/01/2024 04:00,181,2,17,39.78,676.26
907,17/03/2024 08:00,71,4,6,45.9,275.4
908,17/02/2024 16:00,189,6,4,18.82,75.28
909,11/03/2024 11:00,86,3,14,8.37,117.18
910,21/01/2024 04:00,32,5,2,22.61,45.22
911,02/03/2024 11:00,184,3,4,14.59,58.36
912,23/03/2024 01:00,102,2,1,5.44,5.44
913,17/01/2024 11:00,142,2,6,45.45,272.7
914,15/02/2024 06:00,183,1,17,49.72,845.24
915,25/03/2024 20:00,181,3,9,39.78,358.02
916,28/03/2024 20:00,117,6,14,48.53,679.42
917,04/01/2024 04:00,74,1,2,12.92,25.84
918,13/03/2024 13:00,139,1,13,23.73,308.49
919,18/01/2024 20:00,110,1,7,23.76,166.32
920,11/02/2024 23:00,58,6,16,24.73,395.68
921,01/02/2024 20:00,169,4,10,43.58,435.8
922,10/03/2024 03:00,189,6,14,18.82,263.48
923,03/03/2024 08:00,115,6,19,16.47,312.93
924,29/03/2024 01:00,63,3,8,15.08,120.64
925,05/02/2024 19:00,56,4,11,42.76,470.36
926,12/03/2024 11:00,110,2,16,23.76,380.16
927,11/02/2024 19:00,138,5,12,22.37,268.44
928,26/02/2024 15:00,49,3,15,45.69,685.35
929,22/01/2024 05:00,183,6,9,49.72,447.48
930,16/01/2024 21:00,147,4,14,25.1,351.4
931,12/02/2024 05:00,136,1,3,12.31,36.93
932,29/03/2024 01:00,108,5,13,32.44,421.72
933,21/01/2024 17:00,87,2,17,33.11,562.87
934,01/02/2024 02:00,134,4,6,39.38,236.28
935,24/02/2024 20:00,61,6,10,49.3,493.0
936,01/01/2024 02:00,6,4,6,18.54,111.24
937,25/01/2024 02:00,121,2,5,36.19,180.95
938,04/03/2024 09:00,130,2,18,6.49,116.82
939,16/01/2024 21:00,115,2,11,16.47,181.17
940,11/01/2024 05:00,188,6,5,48.08,240.4
941,22/02/2024 18:00,13,3,1,48.12,48.12
942,27/02/2024 17:00,130,5,11,6.49,71.39
943,08/01/2024 18:00,188,1,17,48.08,817.36
944,28/01/2024 08:00,59,3,19,29.11,553.09
945,01/03/2024 08:00,151,1,6,47.0,282.0
946,28/02/2024 15:00,75,4,15,23.32,349.8
947,27/03/2024 04:00,80,1,2,28.01,56.02
948,13/01/2024 11:00,53,6,13,40.96,532.48
949,04/02/2024 21:00,156,4,19,20.16,383.04
950,25/03/2024 18:00,4,4,19,16.27,309.13
951,12/03/2024 06:00,88,5,7,39.83,278.81
952,02/02/2024 09:00,91,4,7,5.72,40.04
953,26/03/2024 12:00,13,3,10,48.12,481.2
954,04/03/2024 11:00,181,5,7,39.78,278.46
955,07/03/2024 04:00,71,6,9,45.9,413.1
956,16/03/2024 17:00,120,4,7,38.52,269.64
957,03/01/2024 03:00,57,2,10,14.67,146.7
958,05/02/2024 05:00,176,2,13,38.18,496.34
959,07/03/2024 22:00,50,5,11,48.88,537.68
960,18/02/2024 07:00,158,1,15,12.76,191.4
961,11/01/2024 23:00,100,6,2,39.91,79.82
962,13/03/2024 04:00,105,6,3,40.5,121.5
963,17/02/2024 13:00,175,1,19,46.03,874.57
964,28/02/2024 15:00,57,6,1,14.67,14.67
965,27/03/2024 07:00,129,6,2,43.01,86.02
966,10/01/2024 04:00,71,5,1,45.9,45.9
967,06/02/2024 14:00,133,4,10,43.97,439.7
968,28/01/2024 01:00,189,2,16,18.82,301.12
969,02/03/2024 17:00,198,5,13,38.55,501.15
970,31/01/2024 06:00,118,2,13,47.75,620.75
971,07/03/2024 22:00,6,3,9,18.54,166.86
972,04/02/2024 17:00,62,2,15,21.69,325.35
973,16/03/2024 20:00,43,6,18,34.11,613.98
974,18/02/2024 19:00,82,1,15,24.33,364.95
975,28/01/2024 05:00,10,1,5,30.02,150.1
976,23/01/2024 15:00,65,5,14,43.76,612.64
977,14/02/2024 23:00,115,4,3,16.47,49.41
978,06/02/2024 05:00,80,2,1,28.01,28.01
979,19/02/2024 18:00,184,4,15,14.59,218.85
980,08/03/2024 13:00,63,3,11,15.08,165.88
981,23/03/2024 10:00,97,5,10,21.63,216.3
982,04/01/2024 16:00,99,4,9,27.65,248.85
983,19/03/2024 15:00,130,5,7,6.49,45.43
984,02/02/2024 03:00,67,3,3,8.2,24.6
985,20/02/2024 15:00,150,6,14,27.78,388.92
986,04/02/2024 08:00,70,5,4,10.27,41.08
987,03/02/2024 16:00,8,1,9,8.83,79.47
988,07/02/2024 18:00,107,3,16,14.29,228.64
989,24/01/2024 11:00,32,1,15,22.61,339.15
990,18/01/2024 23:00,124,5,18,13.65,245.7
991,03/03/2024 02:00,43,2,10,34.11,341.1
992,02/01/2024 04:00,41,1,15,31.03,465.45
993,20/03/2024 23:00,9,6,15,22.66,339.9
994,22/02/2024 18:00,182,4,5,22.32,111.6
995,10/02/2024 06:00,38,2,6,24.56,147.36
996,18/03/2024 01:00,173,2,1,31.1,31.1
997,23/01/2024 15:00,133,1,10,43.97,439.7
998,08/01/2024 23:00,25,4,18,7.56,136.08
999,15/01/2024 22:00,86,6,5,8.37,41.85
1000,12/02/2024 16:00,134,3,11,39.38,433.18
1001,21/02/2024 06:00,142,6,13,45.45,590.85
1002,15/02/2024 20:00,67,6,11,8.2,90.2
1003,18/02/2024 13:00,41,4,6,31.03,186.18
1004,15/03/2024 21:00,56,6,11,42.76,470.36
1005,11/03/2024 04:00,96,1,19,41.18,782.42
1006,19/02/2024 12:00,16,1,9,23.36,210.24
1007,03/01/2024 13:00,61,6,19,49.3,936.7
1008,12/02/2024 05:00,82,6,3,24.33,72.99
1009,29/02/2024 05:00,46,1,6,12.43,74.58
1010,07/02/2024 23:00,111,3,12,9.66,115.92
1011,24/01/2024 06:00,91,2,14,5.72,80.08
1012,16/03/2024 18:00,85,1,7,22.39,156.73
1013,22/01/2024 17:00,193,5,6,22.67,136.02
1014,13/01/2024 06:00,143,6,18,24.46,440.28
1015,14/03/2024 01:00,113,5,18,35.38,636.84
1016,18/03/2024 23:00,186,1,9,8.87,79.83
1017,19/02/2024 23:00,154,1,1,13.2,13.2
1018,24/01/2024 06:00,110,6,8,23.76,190.08
1019,10/02/2024 03:00,78,6,2,7.01,14.02
1020,23/02/2024 23:00,64,5,6,35.69,214.14
1021,23/02/2024 21:00,111,1,2,9.66,19.32
1022,06/03/2024 13:00,73,4,2,41.28,82.56
1023,29/01/2024 15:00,181,2,5,39.78,198.9
1024,04/01/2024 07:00,165,5,4,26.5,106.0
1025,13/01/2024 13:00,172,5,1,24.98,24.98
1026,04/03/2024 03:00,164,6,14,13.29,186.06
1027,24/02/2024 10:00,90,3,10,39.4,394.0
1028,25/03/2024 10:00,116,6,12,45.0,540.0
1029,10/02/2024 12:00,51,5,14,41.37,579.18
1030,11/02/2024 06:00,58,6,18,24.73,445.14
