id_venta,datetime,id_producto,id_sucursal,unidades_vendidas
735,18/03/2024 08:00,14,2,14
736,17/02/2024 17:00,128,4,15
737,08/01/2024 10:00,80,2,15
738,06/01/2024 18:00,169,6,9
739,24/01/2024 14:00,187,1,9
740,16/02/2024 03:00,184,2,4
741,12/01/2024 09:00,180,,7
742,15/01/2024 13:00,144,6,1
743,24/03/2024 13:00,21,5,3
744,03/01/2024 22:00,199,3,12
745,19/03/2024 11:00,182,,12
746,05/02/2024 20:00,168,6,11
747,01/03/2024 04:00,81,5,18
748,08/01/2024 08:00,29,4,12
749,28/02/2024 16:00,10,4,1
750,09/02/2024 09:00,159,6,9
751,04/02/2024 06:00,61,5,16
752,18/02/2024 08:00,72,3,3
753,17/01/2024 02:00,39,4,3
754,09/02/2024 09:00,169,4,9
755,17/03/2024 04:00,188,6,4
756,04/02/2024 08:00,162,4,9
757,19/01/2024 15:00,67,2,12
758,26/03/2024 16:00,104,6,6
759,15/01/2024 02:00,113,4,3
760,01/02/2024 11:00,,4,12
761,08/01/2024 14:00,177,2,7
762,09/02/2024 03:00,175,4,12
763,09/01/2024 18:00,178,1,11
764,10/03/2024 16:00,82,4,2
765,10/02/2024 08:00,54,3,doce
766,22/02/2024 22:00,65,4,10
767,14/03/2024 16:00,170,2,8
768,13/02/2024 10:00,39,6,10
769,14/03/2024 07:00,1,1,12
770,17/01/2024 04:00,170,3,11
771,24/02/2024 03:00,49,2,14
772,29/01/2024 06:00,200,5,15
773,03/02/2024 07:00,73,1,9
774,18/03/2024 21:00,183,,15
775,06/02/2024 19:00,40,4,8
776,15/02/2024 17:00,161,3,13
777,22/02/2024 20:00,133,1,10
778,09/01/2024 02:00,135,4,10
779,18/03/2024 03:00,24,3,13
780,27/01/2024 23:00,7,1,2
781,07/01/2024 12:00,185,3,17
782,13/03/2024 22:00,199,6,2
783,11/02/2024 06:00,172,4,14
784,17/02/2024 09:00,10,2,3
785,10/03/2024 20:00,188,2,19
786,15/03/2024 17:00,81,3,13
787,24/03/2024 17:00,191,2,17
788,23/01/2024 21:00,41,3,2
789,23/03/2024 02:00,61,4,19
790,24/03/2024 04:00,100,1,10
791,17/02/2024 08:00,187,5,6
792,12/02/2024 01:00,41,4,4
793,18/02/2024 01:00,115,5,5
794,27/03/2024 18:00,118,4,10
795,12/01/2024 22:00,150,1,9
796,13/02/2024 20:00,29,6,12
797,24/03/2024 02:00,133,2,16
798,28/01/2024 03:00,131,2,17
799,17/02/2024 11:00,36,4,18
800,01/02/2024 17:00,64,4,18
801,04/02/2024 17:00,9,3,6
802,12/01/2024 10:00,53,5,18
803,29/02/2024 08:00,3,5,3
804,27/01/2024 01:00,74,1,6
805,23/01/2024 02:00,47,4,14
806,13/03/2024 02:00,152,3,11
807,09/02/2024 21:00,97,3,9
808,05/03/2024 14:00,33,3,13
809,23/02/2024 14:00,179,1,11
810,27/01/2024 08:00,81,5,19
811,03/02/2024 07:00,123,5,11
812,23/02/2024 14:00,127,6,17
813,10/03/2024 06:00,38,5,7
814,18/03/2024 19:00,46,5,2
815,17/03/2024 06:00,67,6,18
816,19/02/2024 17:00,83,1,1
817,17/02/2024 21:00,79,2,6
818,27/02/2024 18:00,127,5,1
819,12/03/2024 06:00,11,2,7
820,15/03/2024 14:00,112,3,2
821,17/01/2024 23:00,95,6,1
822,09/03/2024 23:00,130,3,17
823,06/02/2024 03:00,174,2,1
824,04/03/2024 15:00,165,6,18
825,18/02/2024 06:00,57,1,12
826,07/01/2024 10:00,184,2,7
827,13/01/2024 08:00,119,1,8
828,20/01/2024 12:00,50,4,1
829,01/03/2024 18:00,151,6,13
830,12/03/2024 08:00,43,1,12
831,17/03/2024 11:00,21,3,6
832,09/03/2024 03:00,98,5,9
833,09/02/2024 16:00,71,6,12
834,07/02/2024 05:00,81,1,14
835,26/03/2024 20:00,36,5,13
836,26/01/2024 04:00,118,1,19
837,23/02/2024 22:00,26,2,10
838,19/01/2024 14:00,157,4,14
839,14/01/2024 16:00,153,5,17
840,13/03/2024 20:00,,4,16
841,09/03/2024 15:00,109,6,16
842,16/02/2024 00:00,136,1,2
843,16/03/2024 22:00,198,1,16
844,26/03/2024 15:00,133,4,13
845,29/02/2024 11:00,139,4,5
846,11/01/2024 17:00,120,2,15
847,01/02/2024 15:00,80,5,15
848,22/02/2024 14:00,1,2,6
849,29/03/2024 07:00,184,2,5
850,20/02/2024 13:00,182,5,2
851,01/02/2024 06:00,121,1,17
852,29/02/2024 11:00,94,1,5
853,21/01/2024 03:00,92,1,8
854,07/01/2024 13:00,38,5,7
855,16/03/2024 02:00,12,4,10
856,27/03/2024 09:00,,1,15
857,08/03/2024 10:00,7,6,11
858,24/01/2024 06:00,78,5,19
859,30/03/2024 19:00,76,1,16
860,03/02/2024 16:00,143,3,3
861,31/01/2024 20:00,157,4,16
862,19/01/2024 13:00,140,4,14
863,26/03/2024 13:00,112,4,1
864,23/02/2024 20:00,188,1,4
865,11/03/2024 18:00,97,3,10
866,18/03/2024 17:00,56,3,1
867,11/01/2024 06:00,27,1,17
868,15/02/2024 20:00,194,5,doce
869,04/03/2024 19:00,103,4,7
870,16/02/2024 00:00,52,5,17
871,03/02/2024 13:00,18,4,1
872,20/02/2024 11:00,182,3,2
873,28/03/2024 12:00,160,1,7
874,17/02/2024 07:00,44,6,5
875,26/01/2024 12:00,93,2,4
876,24/01/2024 03:00,200,6,12
877,14/03/2024 01:00,70,2,3
878,22/01/2024 17:00,180,6,16
879,24/03/2024 19:00,116,5,16
880,07/02/2024 22:00,166,2,12
881,04/03/2024 04:00,100,3,6
882,30/03/2024 11:00,124,3,18
883,21/03/2024 09:00,109,1,15
884,04/02/2024 04:00,2,6,15
885,11/02/2024 13:00,133,2,4
886,21/02/2024 19:00,124,4,18
887,02/01/2024 01:00,22,4,10
888,25/03/2024 11:00,71,1,5
889,15/03/2024 16:00,129,5,14
890,10/01/2024 06:00,25,3,11
891,02/01/2024 12:00,3,5,3
892,03/01/2024 08:00,38,6,19
893,22/01/2024 02:00,,1,16
894,01/03/2024 14:00,122,1,3
895,17/01/2024 10:00,173,1,14
896,03/02/2024 00:00,14,4,1
897,21/03/2024 02:00,66,2,6
898,28/01/2024 09:00,12,5,10
899,21/01/2024 02:00,79,3,13
900,16/03/2024 09:00,166,1,1
901,08/03/2024 07:00,121,2,17
902,29/01/2024 17:00,26,1,14
903,09/03/2024 13:00,126,3,17
904,19/01/2024 02:00,166,1,12
905,16/03/2024 16:00,15,6,11
906,27/02/2024 00:00,36,6,15
907,23/03/2024 20:00,80,1,13
908,08/02/2024 16:00,24,2,19
909,21/02/2024 14:00,82,4,9
910,14/01/2024 03:00,185,1,11
911,11/02/2024 15:00,136,3,9
912,28/03/2024 04:00,29,3,10
913,01/03/2024 08:00,139,6,17
914,12/01/2024 03:00,163,1,16
915,23/02/2024 09:00,98,5,8
916,11/01/2024 20:00,154,2,12
917,25/02/2024 15:00,93,6,8
918,16/03/2024 08:00,53,5,5
919,04/01/2024 09:00,111,2,13
920,01/02/2024 01:00,79,4,19
921,14/01/2024 07:00,56,5,8
922,25/01/2024 20:00,5,1,11
923,27/03/2024 13:00,109,3,6
924,25/02/2024 18:00,52,1,1
925,07/02/2024 00:00,106,6,14
926,15/02/2024 22:00,35,2,3
927,20/02/2024 22:00,194,2,11
928,22/02/2024 19:00,26,2,15
929,08/02/2024 14:00,39,6,14
930,06/02/2024 21:00,126,5,5
931,20/01/2024 04:00,181,2,17
932,17/03/2024 08:00,71,4,6
933,17/02/2024 16:00,189,6,4
934,11/03/2024 11:00,86,3,14
935,21/01/2024 04:00,32,5,2
936,02/03/2024 11:00,184,3,4
937,23/03/2024 01:00,102,2,1
938,17/01/2024 11:00,142,2,6
939,15/02/2024 06:00,183,1,17
940,25/03/2024 20:00,181,3,9
941,28/03/2024 20:00,117,6,14
942,04/01/2024 04:00,74,1,2
943,13/03/2024 13:00,139,1,13
944,18/01/2024 20:00,110,1,7
945,11/02/2024 23:00,58,6,16
946,01/02/2024 20:00,169,4,10
947,10/03/2024 03:00,189,6,14
948,03/03/2024 08:00,115,6,19
949,29/03/2024 01:00,63,3,8
950,05/02/2024 19:00,56,4,11
951,12/03/2024 11:00,110,2,16
952,11/02/2024 19:00,138,5,12
953,26/02/2024 15:00,49,3,15
954,22/01/2024 05:00,183,6,9
955,16/01/2024 21:00,147,4,14
956,12/02/2024 05:00,136,1,3
957,29/03/2024 01:00,108,5,13
958,21/01/2024 17:00,87,2,17
959,01/02/2024 02:00,134,4,6
960,24/02/2024 20:00,61,6,10
961,01/01/2024 02:00,6,4,6
962,25/01/2024 02:00,121,2,5
963,18/03/2024 05:00,103,,11
964,04/03/2024 09:00,130,2,18
965,16/01/2024 21:00,115,2,11
966,11/01/2024 05:00,188,6,5
967,22/02/2024 18:00,13,3,1
968,27/02/2024 17:00,130,5,11
969,08/01/2024 18:00,188,1,17
970,28/01/2024 08:00,59,3,19
971,01/03/2024 08:00,151,1,6
972,28/02/2024 15:00,75,4,15
973,27/03/2024 04:00,80,1,2
974,13/01/2024 11:00,53,6,13
975,04/02/2024 21:00,156,4,19
976,25/03/2024 18:00,4,4,19
977,12/03/2024 06:00,88,5,7
978,02/02/2024 09:00,91,4,7
979,26/03/2024 12:00,13,3,10
980,04/03/2024 11:00,181,5,7
981,07/03/2024 04:00,71,6,9
982,16/03/2024 17:00,120,4,7
983,03/01/2024 03:00,57,2,10
984,05/02/2024 05:00,176,2,13
985,07/03/2024 22:00,50,5,11
986,18/02/2024 07:00,158,1,15
987,11/01/2024 23:00,100,6,2
988,13/03/2024 04:00,105,6,3
989,17/02/2024 13:00,175,1,19
990,28/02/2024 15:00,57,6,1
991,27/03/2024 07:00,129,6,2
992,10/01/2024 04:00,71,5,1
993,06/02/2024 14:00,133,4,10
994,28/01/2024 01:00,189,2,16
995,02/03/2024 17:00,198,5,13
996,31/01/2024 06:00,118,2,13
997,07/03/2024 22:00,6,3,9
998,04/02/2024 17:00,62,2,15
999,16/03/2024 20:00,43,6,18
1000,18/02/2024 19:00,82,1,15
1001,28/01/2024 05:00,10,1,5
1002,23/01/2024 15:00,65,5,14
1003,14/02/2024 23:00,115,4,3
1004,06/02/2024 05:00,80,2,1
1005,19/02/2024 18:00,184,4,15
1006,08/03/2024 13:00,63,3,11
1007,23/03/2024 10:00,97,5,10
1008,04/01/2024 16:00,99,4,9
1009,19/03/2024 15:00,130,5,7
1010,02/02/2024 03:00,67,3,3
1011,20/02/2024 15:00,150,6,14
1012,04/02/2024 08:00,70,5,4
1013,03/02/2024 16:00,8,1,9
1014,07/02/2024 18:00,107,3,16
1015,24/01/2024 11:00,32,1,15
1016,18/01/2024 23:00,124,5,18
1017,03/03/2024 02:00,43,2,10
1018,02/01/2024 04:00,41,1,15
1019,20/03/2024 23:00,9,6,15
1020,22/02/2024 18:00,182,4,5
1021,10/02/2024 06:00,38,2,6
1022,18/03/2024 01:00,173,2,1
1023,23/01/2024 15:00,133,1,10
1024,08/01/2024 23:00,25,4,18
1025,15/01/2024 22:00,86,6,5
1026,12/02/2024 16:00,134,3,11
1027,21/02/2024 06:00,142,6,13
1028,15/02/2024 20:00,67,6,11
1029,18/02/2024 13:00,41,4,6
1030,15/03/2024 21:00,56,6,11
1031,11/03/2024 04:00,96,1,19
1032,19/02/2024 12:00,16,1,9
1033,03/01/2024 13:00,61,6,19
1034,12/02/2024 05:00,82,6,3
1035,29/02/2024 05:00,46,1,6
1036,07/02/2024 23:00,111,3,12
1037,24/01/2024 06:00,91,2,14
1038,16/03/2024 18:00,85,1,7
1039,22/01/2024 17:00,193,5,6
1040,13/01/2024 06:00,143,6,18
1041,14/03/2024 01:00,113,5,18
1042,18/03/2024 23:00,186,1,9
1043,19/02/2024 23:00,154,1,1
1044,24/01/2024 06:00,110,6,8
1045,10/02/2024 03:00,78,6,2
1046,23/02/2024 23:00,64,5,6
1047,23/02/2024 21:00,111,1,2
1048,06/03/2024 13:00,73,4,2
1049,29/01/2024 15:00,181,2,5
1050,04/01/2024 07:00,165,5,4
1051,13/01/2024 13:00,172,5,1
1052,04/03/2024 03:00,164,6,14
1053,24/02/2024 10:00,90,3,10
1054,25/03/2024 10:00,116,6,12
1055,10/02/2024 12:00,51,5,14
1056,23/03/2024 14:00,,4,4
1057,11/02/2024 06:00,58,6,18
1058,19/02/2024 06:00,65,2,13
1059,03/03/2024 15:00,153,6,9
1060,04/01/2024 08:00,142,3,12
1061,08/03/2024 09:00,22,2,5
1062,14/03/2024 22:00,93,2,2
1063,03/03/2024 15:00,96,4,1
1064,17/03/2024 03:00,28,6,3
1065,12/03/2024 22:00,119,5,15
1066,06/01/2024 01:00,13,2,6
1067,04/03/2024 16:00,106,1,8
1068,01/01/2024 21:00,45,2,16
1069,25/01/2024 11:00,13,3,14
1070,28/03/2024 10:00,116,5,10
1071,23/03/2024 18:00,174,1,4
1072,15/02/2024 11:00,152,2,12
1073,24/01/2024 12:00,82,2,16
1074,12/02/2024 08:00,99,2,8
1075,23/03/2024 11:00,76,4,7
1076,07/01/2024 17:00,82,3,14
1077,13/02/2024 15:00,122,3,12
1078,30/01/2024 09:00,60,1,12
1079,20/03/2024 23:00,77,3,19
1080,20/01/2024 14:00,110,6,5
1081,21/01/2024 12:00,84,3,16
1082,13/02/2024 21:00,129,2,14
1083,25/01/2024 12:00,144,2,9
1084,12/03/2024 19:00,149,2,1
1085,30/03/2024 16:00,163,2,19
1086,07/01/2024 06:00,20,1,2
1087,08/02/2024 15:00,33,6,5
1088,19/01/2024 18:00,33,3,17
1089,23/02/2024 00:00,73,6,4
1090,13/01/2024 15:00,92,1,19
1091,28/02/2024 20:00,31,1,12
1092,25/01/2024 08:00,148,4,10
1093,16/01/2024 08:00,135,3,16
1094,02/01/2024 00:00,173,5,6
1095,06/03/2024 11:00,164,2,13
1096,07/01/2024 08:00,191,5,17
1097,22/01/2024 19:00,182,4,15
1098,03/01/2024 10:00,10,6,13
1099,03/02/2024 07:00,119,6,13
1100,22/03/2024 10:00,109,4,5
1101,15/02/2024 14:00,9,2,10
1102,07/03/2024 11:00,190,4,2
1103,24/03/2024 16:00,71,4,14
1104,25/03/2024 16:00,52,1,13
1105,03/02/2024 01:00,137,4,9
1106,23/01/2024 00:00,59,1,4
1107,27/02/2024 11:00,124,3,10
1108,09/02/2024 12:00,93,1,13
1109,05/02/2024 14:00,68,3,2
1110,18/02/2024 03:00,174,3,11
1111,27/03/2024 14:00,57,6,19
1112,06/02/2024 23:00,42,3,10
1113,25/01/2024 19:00,27,2,8
1114,08/03/2024 08:00,9,5,19
1115,10/01/2024 06:00,168,5,12
1116,02/02/2024 03:00,99,2,18
1117,12/03/2024 17:00,110,1,2
1118,13/02/2024 23:00,161,2,7
1119,30/01/2024 07:00,114,3,10
1120,17/03/2024 10:00,109,4,14
1121,24/03/2024 16:00,37,3,7
1122,26/01/2024 20:00,34,6,3
1123,16/02/2024 05:00,18,4,11
1124,30/03/2024 15:00,91,3,7
1125,11/03/2024 23:00,81,4,8
1126,19/02/2024 11:00,138,2,5
1127,11/03/2024 01:00,25,3,18
1128,03/02/2024 17:00,53,1,16
1129,30/03/2024 00:00,172,1,17
1130,14/02/2024 22:00,153,4,12
1131,27/03/2024 07:00,129,4,9
1132,10/03/2024 12:00,91,2,11
1133,19/02/2024 14:00,45,2,11
1134,16/01/2024 17:00,150,5,3
1135,22/01/2024 06:00,91,6,3
1136,10/02/2024 15:00,103,2,7
1137,19/01/2024 13:00,190,4,1
1138,04/01/2024 16:00,132,3,11
1139,21/01/2024 15:00,170,5,2
1140,13/01/2024 07:00,93,5,9
1141,09/03/2024 02:00,54,6,9
1142,01/01/2024 04:00,184,6,13
1143,11/03/2024 07:00,115,4,19
1144,18/02/2024 22:00,24,1,16
1145,03/03/2024 05:00,165,4,9
1146,19/02/2024 18:00,156,3,18
1147,09/02/2024 00:00,57,4,12
1148,11/01/2024 19:00,130,2,8
1149,27/01/2024 07:00,200,4,12
1150,11/02/2024 23:00,124,6,3
1151,24/03/2024 08:00,43,4,1
1152,25/03/2024 19:00,24,2,13
1153,26/02/2024 13:00,110,4,8
1154,28/03/2024 19:00,195,2,1
1155,09/02/2024 05:00,139,3,14
1156,05/01/2024 08:00,107,2,11
1157,07/02/2024 00:00,25,5,12
1158,03/03/2024 11:00,38,5,17
1159,14/01/2024 03:00,123,5,16
1160,09/03/2024 02:00,38,6,17
1161,08/03/2024 15:00,57,4,6
1162,13/03/2024 01:00,185,6,13
1163,16/02/2024 19:00,157,6,9
1164,22/02/2024 08:00,52,2,11
1165,03/01/2024 18:00,33,2,18
1166,03/02/2024 16:00,155,5,2
1167,02/01/2024 08:00,12,6,8
1168,10/01/2024 00:00,106,5,1
1169,26/02/2024 04:00,157,2,1
1170,09/03/2024 11:00,42,2,18
1171,06/02/2024 00:00,44,4,17
1172,10/03/2024 00:00,158,1,19
1173,02/02/2024 18:00,77,5,17
1174,14/01/2024 20:00,176,1,14
1175,26/01/2024 00:00,,5,8
1176,26/01/2024 22:00,159,4,15
1177,14/03/2024 12:00,58,4,3
1178,12/01/2024 15:00,125,1,4
1179,08/01/2024 22:00,130,6,16
1180,23/03/2024 07:00,12,3,3
1181,24/01/2024 01:00,162,6,15
1182,23/03/2024 19:00,141,5,5
1183,08/01/2024 13:00,112,5,8
1184,07/02/2024 02:00,83,6,14
1185,20/02/2024 23:00,151,1,12
1186,29/01/2024 11:00,126,2,9
1187,11/01/2024 21:00,28,5,doce
1188,12/02/2024 00:00,87,2,6
1189,24/03/2024 08:00,50,1,14
1190,16/02/2024 08:00,176,6,17
1191,24/02/2024 13:00,54,3,doce
1192,02/01/2024 17:00,143,3,4
1193,17/01/2024 09:00,43,3,10
1194,02/01/2024 04:00,182,1,8
1195,17/01/2024 04:00,75,4,12
1196,09/03/2024 01:00,111,2,12
1197,22/03/2024 19:00,174,6,18
1198,01/03/2024 08:00,59,1,12
1199,20/02/2024 02:00,170,2,12
1200,22/03/2024 18:00,49,6,6
1201,24/01/2024 20:00,9,3,3
1202,28/03/2024 14:00,172,4,3
1203,10/01/2024 12:00,48,4,14
1204,10/01/2024 23:00,105,2,10
1205,24/02/2024 00:00,13,1,10
1206,07/02/2024 06:00,64,2,17
1207,01/02/2024 07:00,126,2,5
1208,16/02/2024 07:00,126,5,1
1209,07/02/2024 07:00,115,5,4
1210,12/03/2024 01:00,109,6,14
1211,28/03/2024 04:00,13,4,3
1212,09/02/2024 21:00,31,6,12
1213,06/02/2024 00:00,8,5,11
1214,08/03/2024 04:00,9,1,6
1215,30/01/2024 03:00,39,5,9
1216,11/01/2024 16:00,74,6,9
1217,16/01/2024 00:00,181,4,19
1218,15/03/2024 18:00,68,5,6
1219,25/03/2024 19:00,106,2,2
1220,02/01/2024 07:00,120,4,17
1221,26/03/2024 16:00,7,4,13
1222,22/01/2024 19:00,167,6,8
1223,11/03/2024 22:00,200,3,11
1224,23/01/2024 20:00,189,3,8
1225,09/01/2024 02:00,116,6,11
1226,06/01/2024 11:00,197,2,15
1227,10/01/2024 00:00,17,2,18
1228,01/03/2024 08:00,173,1,10
1229,18/03/2024 10:00,181,2,11
1230,22/02/2024 19:00,165,2,19
1231,02/01/2024 14:00,122,6,8
1232,19/01/2024 04:00,168,4,6
1233,20/01/2024 07:00,198,4,19
1234,30/01/2024 08:00,64,5,4
1235,26/03/2024 03:00,89,3,13
1236,18/02/2024 09:00,164,5,13
1237,12/03/2024 22:00,2,1,19
1238,30/01/2024 23:00,39,4,9
1239,08/03/2024 21:00,84,5,4
1240,25/03/2024 20:00,75,5,3
1241,25/02/2024 03:00,47,4,19
1242,12/02/2024 17:00,130,1,16
1243,18/03/2024 18:00,193,4,6
1244,09/02/2024 06:00,84,5,17
1245,28/03/2024 19:00,194,6,15
1246,11/03/2024 14:00,129,4,17
1247,10/02/2024 03:00,112,6,16
1248,05/02/2024 07:00,108,2,17
1249,01/03/2024 07:00,46,2,6
1250,15/03/2024 16:00,32,1,17
1251,26/03/2024 16:00,64,1,19
1252,04/02/2024 14:00,8,1,16
1253,20/01/2024 02:00,49,4,16
1254,19/01/2024 03:00,92,5,doce
1255,11/01/2024 02:00,39,2,12
1256,13/02/2024 21:00,50,3,12
1257,04/02/2024 10:00,157,1,12
1258,15/01/2024 11:00,161,1,10
1259,15/02/2024 02:00,125,6,16
1260,19/02/2024 02:00,97,3,7
1261,07/03/2024 06:00,163,3,8
1262,05/03/2024 01:00,60,1,14
1263,05/02/2024 09:00,110,3,2
1264,13/01/2024 04:00,200,1,13
1265,03/01/2024 14:00,184,,2
1266,11/03/2024 15:00,68,2,8
1267,01/01/2024 16:00,45,1,4
1268,09/01/2024 19:00,5,6,16
1269,28/03/2024 08:00,114,1,14
1270,05/01/2024 12:00,111,4,9
1271,24/02/2024 16:00,20,3,5
1272,20/03/2024 15:00,193,2,5
1273,03/03/2024 16:00,51,6,12
1274,14/01/2024 07:00,118,4,16
1275,09/02/2024 14:00,148,4,5
1276,06/03/2024 00:00,115,6,14
1277,21/03/2024 19:00,93,5,11
1278,11/02/2024 22:00,170,3,4
1279,25/02/2024 00:00,169,3,3
1280,25/03/2024 04:00,39,5,11
1281,09/03/2024 23:00,120,4,16
1282,18/03/2024 09:00,64,3,3
1283,05/01/2024 10:00,116,2,18
1284,13/02/2024 21:00,186,3,3
1285,17/03/2024 14:00,106,3,12
1286,05/02/2024 03:00,78,6,8
1287,03/03/2024 21:00,192,2,18
1288,18/02/2024 17:00,131,3,1
1289,18/03/2024 17:00,142,4,8
1290,16/01/2024 02:00,168,5,8
1291,06/01/2024 20:00,102,4,8
1292,21/02/2024 19:00,16,3,7
1293,19/03/2024 00:00,109,4,10
1294,30/03/2024 10:00,115,2,11
1295,28/03/2024 09:00,82,3,10
1296,19/02/2024 05:00,33,6,5
1297,19/02/2024 04:00,184,5,8
1298,19/03/2024 10:00,14,5,3
1299,23/01/2024 06:00,142,3,18
1300,13/01/2024 20:00,1,5,13
1301,29/01/2024 23:00,108,6,2
1302,26/01/2024 10:00,104,6,2
1303,01/02/2024 13:00,153,3,8
1304,20/03/2024 19:00,101,3,12
1305,13/03/2024 03:00,146,4,8
1306,06/02/2024 10:00,23,1,19
1307,28/01/2024 22:00,191,6,9
1308,28/01/2024 03:00,58,6,15
1309,20/02/2024 21:00,136,1,2
1310,17/02/2024 18:00,46,5,12
1311,03/02/2024 00:00,56,3,13
1312,06/02/2024 09:00,104,4,5
1313,21/01/2024 08:00,132,3,10
1314,31/01/2024 15:00,190,1,15
1315,13/03/2024 06:00,10,3,15
1316,17/03/2024 09:00,113,2,19
1317,06/01/2024 04:00,46,1,16
1318,02/02/2024 20:00,56,4,6
1319,01/02/2024 12:00,144,1,10
1320,28/02/2024 18:00,109,4,4
1321,29/01/2024 04:00,16,5,19
1322,10/01/2024 08:00,11,5,1
1323,21/03/2024 10:00,45,6,17
1324,10/03/2024 21:00,127,6,13
1325,17/01/2024 08:00,200,4,19
1326,29/01/2024 21:00,124,6,3
1327,01/02/2024 14:00,26,1,3
1328,14/01/2024 13:00,192,3,7
1329,25/02/2024 16:00,138,2,12
1330,17/03/2024 06:00,94,6,10
1331,08/01/2024 21:00,110,4,12
1332,12/03/2024 12:00,3,6,18
1333,22/03/2024 04:00,36,6,8
1334,11/03/2024 00:00,7,4,6
1335,14/02/2024 16:00,66,5,5
1336,16/01/2024 16:00,15,2,17
1337,10/02/2024 20:00,108,5,16
1338,27/02/2024 15:00,140,4,1
1339,16/01/2024 17:00,52,6,5
1340,27/03/2024 06:00,160,1,10
1341,05/03/2024 19:00,103,6,7
1342,27/02/2024 04:00,3,3,10
1343,23/02/2024 04:00,167,6,10
1344,20/01/2024 06:00,168,1,18
1345,28/01/2024 04:00,80,4,14
1346,09/03/2024 21:00,116,5,1
1347,02/01/2024 12:00,95,3,15
1348,27/03/2024 05:00,186,5,18
1349,09/03/2024 05:00,22,5,12
1350,31/01/2024 12:00,4,5,3
1351,16/03/2024 06:00,136,3,17
1352,01/02/2024 10:00,154,5,10
1353,18/01/2024 15:00,81,2,3
1354,08/02/2024 11:00,149,5,3
1355,14/01/2024 08:00,34,6,9
1356,21/01/2024 11:00,66,1,14
1357,05/02/2024 04:00,126,4,16
1358,12/03/2024 18:00,67,6,5
1359,21/01/2024 16:00,197,6,14
1360,24/03/2024 07:00,173,1,3
1361,12/02/2024 22:00,123,6,10
1362,20/01/2024 23:00,47,3,18
1363,09/01/2024 03:00,160,4,13
1364,02/02/2024 23:00,53,4,14
1365,01/02/2024 20:00,185,1,15
1366,23/02/2024 21:00,85,6,16
1367,04/03/2024 10:00,66,2,15
1368,02/01/2024 17:00,184,6,14
1369,28/02/2024 01:00,33,2,11
1370,07/03/2024 15:00,165,1,1
1371,12/01/2024 04:00,163,2,12
1372,10/03/2024 18:00,195,5,8
1373,21/03/2024 10:00,55,4,9
1374,08/01/2024 01:00,169,5,3
1375,29/03/2024 22:00,31,3,15
1376,13/01/2024 02:00,153,5,17
1377,02/03/2024 18:00,97,6,8
1378,09/01/2024 07:00,123,6,19
1379,10/02/2024 07:00,179,1,18
1380,05/01/2024 12:00,3,6,17
1381,28/01/2024 14:00,58,4,13
1382,09/03/2024 00:00,44,1,4
1383,04/02/2024 13:00,77,5,18
1384,24/02/2024 09:00,44,3,19
1385,05/01/2024 02:00,95,4,18
1386,07/03/2024 10:00,1,6,16
1387,16/03/2024 04:00,144,4,3
1388,09/01/2024 00:00,198,2,7
1389,22/01/2024 15:00,99,4,12
1390,17/02/2024 15:00,190,4,10
1391,28/03/2024 19:00,45,6,19
1392,01/03/2024 02:00,122,6,18
1393,19/02/2024 19:00,126,4,2
1394,16/02/2024 19:00,191,3,2
1395,31/01/2024 15:00,74,2,15
1396,26/02/2024 13:00,186,1,9
1397,06/01/2024 11:00,14,4,12
1398,05/03/2024 04:00,121,4,13
1399,06/01/2024 12:00,22,2,11
1400,08/01/2024 02:00,183,6,11
1401,31/03/2024 00:00,16,3,6
1402,17/01/2024 03:00,110,3,8
1403,09/02/2024 02:00,42,5,7
1404,18/03/2024 14:00,28,1,12
1405,28/01/2024 01:00,27,2,10
1406,13/02/2024 06:00,49,5,8
1407,12/01/2024 05:00,50,5,2
1408,06/01/2024 20:00,75,6,doce
1409,20/02/2024 16:00,53,5,9
1410,25/01/2024 09:00,75,6,5
1411,15/02/2024 05:00,53,3,19
1412,08/01/2024 13:00,70,2,14
1413,09/01/2024 19:00,187,5,2
1414,26/02/2024 03:00,54,5,4
1415,13/03/2024 11:00,60,2,8
1416,13/01/2024 05:00,160,6,9
1417,28/03/2024 12:00,34,1,4
1418,11/03/2024 13:00,111,4,18
1419,15/02/2024 02:00,71,2,14
1420,21/03/2024 08:00,123,6,4
1421,17/01/2024 19:00,127,5,1
1422,10/03/2024 05:00,131,6,7
1423,02/02/2024 16:00,75,4,2
1424,12/02/2024 09:00,198,5,19
1425,06/02/2024 00:00,174,5,12
1426,13/03/2024 02:00,199,1,12
1427,07/03/2024 00:00,46,6,doce
1428,23/02/2024 18:00,182,3,11
1429,01/03/2024 00:00,7,1,7
1430,25/02/2024 22:00,151,3,10
1431,28/01/2024 22:00,104,5,17
1432,02/03/2024 11:00,6,3,17
1433,15/03/2024 13:00,66,2,18
1434,24/03/2024 01:00,89,,18
1435,27/02/2024 14:00,55,6,3
1436,17/03/2024 08:00,,5,5
1437,24/02/2024 09:00,22,2,12
1438,22/03/2024 22:00,194,5,5
1439,03/03/2024 13:00,191,5,15
1440,23/02/2024 20:00,67,,5
1441,22/03/2024 02:00,176,1,10
1442,22/01/2024 13:00,85,3,3
1443,08/01/2024 07:00,167,4,11
1444,17/03/2024 14:00,67,5,12
1445,27/02/2024 06:00,24,4,12
1446,06/03/2024 22:00,87,6,9
